,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4
4124,0,1199,746,0,0,572,729,538
4125,0,1199,720,0,0,572,729,538
4126,0,1197,755,0,0,572,729,539
4127,0,1199,783,0,0,573,730,539
4128,0,1198,744,0,0,573,730,540
4129,0,1195,716,0,0,571,731,540
4130,0,1198,747,0,0,573,731,540
4131,0,1198,770,0,0,573,730,541
4132,0,1199,781,0,0,574,730,539
4133,0,1199,754,0,0,574,731,539
4134,0,1200,766,0,0,574,729,539
4135,0,1200,808,0,0,575,729,538
4136,0,1199,832,0,0,574,729,539
4137,0,1200,846,0,0,576,729,538
4138,0,1199,863,0,0,576,729,540
4139,0,1197,882,0,0,576,729,540
4140,0,1201,910,0,0,577,729,540
4141,0,1201,902,0,0,577,730,539
4142,0,1202,894,0,0,577,730,540
4143,0,1201,797,0,0,578,730,539
4144,0,1200,854,0,0,577,729,540
4145,0,1202,721,0,0,578,731,543
4146,0,1236,880,0,0,576,732,540
4147,0,1203,730,0,0,573,733,542
4148,0,1202,723,0,0,576,732,541
4149,0,1202,826,0,0,577,732,541
4150,0,1201,789,0,0,576,732,540
4151,0,1203,819,0,0,577,732,541
4152,0,1203,803,0,0,577,732,541
4153,0,1203,794,0,0,578,732,542
4154,0,1205,791,0,0,578,733,542
4155,0,1203,857,0,0,577,733,542
4156,0,1202,783,0,0,578,733,543
4157,0,1201,805,0,0,577,733,543
4158,0,1203,722,0,0,577,733,541
4159,0,1203,719,0,0,577,734,542
4160,0,2787,2531,0,0,717,494,291
4161,0,2057,2304,0,0,702,568,343
4162,0,1200,2033,0,0,667,607,376
4163,0,1194,1809,0,0,675,611,407
4164,0,1184,1906,0,0,669,603,432
4165,0,1498,1936,0,0,690,548,425
4166,0,1586,2013,0,0,697,554,416
4167,0,1505,2096,0,0,687,592,405
4168,0,967,2160,0,0,647,637,425
4169,0,1557,2045,0,0,685,553,390
4170,0,2111,2518,0,0,697,526,367
4171,0,2386,2510,0,0,700,511,356
4172,0,1561,2443,0,0,677,580,407
4173,0,1466,2335,0,0,663,587,430
4174,0,2321,2446,0,0,681,559,446
4175,0,2342,2533,0,0,676,557,440
4176,0,2635,2472,0,0,673,555,460
4177,0,2408,2544,0,0,674,556,470
4178,0,2538,2572,0,0,678,547,466
4179,0,2659,2559,0,0,680,533,459
4180,0,2478,2559,0,0,679,543,466
4181,0,2555,2557,0,0,680,541,465
4182,0,2539,2568,0,0,681,547,471
4183,0,2573,2559,0,0,681,544,473
4184,0,2533,2551,0,0,681,547,474
4185,0,2537,2567,0,0,682,547,472
4186,0,2521,2547,0,0,682,550,475
4187,0,2524,2553,0,0,682,551,475
4188,0,2541,2554,0,0,682,550,476
4189,0,2588,2569,0,0,682,552,475
4190,0,2496,2570,0,0,681,556,468
4191,0,2352,2543,0,0,679,562,470
4192,0,2500,2467,0,0,679,544,475
4193,0,2957,2591,0,0,688,512,475
4194,0,2970,2604,0,0,688,519,473
4195,0,2974,2590,0,0,689,519,477
4196,0,2969,2512,0,0,688,521,473
4197,0,2960,2506,0,0,690,523,475
4198,0,2991,2598,0,0,690,518,473
4199,0,2982,2516,0,0,690,522,477
4200,0,2992,2553,0,0,691,521,478
4201,0,2994,2557,0,0,691,521,479
4202,0,2992,2507,0,0,691,521,484
4203,0,2735,2576,0,0,689,544,418
4204,0,2455,2621,0,0,693,561,347
4205,0,1748,2723,0,0,681,636,308
4206,0,1180,2750,0,0,657,669,155
4207,0,1226,2834,0,0,671,657,130
4208,0,1238,2828,0,0,676,656,156
4209,0,1242,2812,0,0,677,645,216
4210,0,1740,2738,0,0,692,585,326
4211,0,1763,2596,0,0,686,581,427
4212,0,1941,2478,0,0,687,557,458
4213,0,2052,2501,0,0,689,554,452
4214,0,2108,2511,0,0,689,571,419
4215,0,2042,2422,0,0,683,567,464
4216,0,2385,2687,0,0,687,525,473
4217,0,2626,2610,0,0,693,527,475
4218,0,2386,2605,0,0,680,535,471
4219,0,2486,2633,0,0,688,531,467
4220,0,2507,2677,0,0,689,537,421
4221,0,2449,2693,0,0,682,546,460
4222,0,2454,2624,0,0,688,538,437
4223,0,2758,2672,0,0,685,488,465
4224,0,3473,3265,0,0,632,0,386
4225,0,3437,3211,0,0,698,17,321
4226,0,3366,3094,0,0,747,247,158
4227,0,3275,2892,0,0,786,352,59
4228,0,3213,2695,0,0,805,363,2
4229,0,3168,2579,0,0,810,356,0
4230,0,3163,2623,0,0,808,374,0
4231,0,3163,2629,0,0,809,380,0
4232,0,3155,2640,0,0,808,387,0
4233,0,3173,2651,0,0,807,390,0
4234,0,3168,2667,0,0,805,391,0
4235,0,3178,2693,0,0,803,394,0
4236,0,3157,2704,0,0,800,389,0
4237,0,3154,2716,0,0,800,391,0
4238,0,3129,2736,0,0,798,396,0
4239,0,3120,2732,0,0,797,399,0
4240,0,3125,2749,0,0,795,403,0
4241,0,3134,2752,0,0,796,403,0
4242,0,3141,2761,0,0,796,404,0
4243,0,3149,2733,0,0,796,401,0
4244,0,3152,2731,0,0,796,401,0
4245,0,3159,2681,0,0,798,384,0
4246,0,3162,2656,0,0,799,399,0
4247,0,3162,2582,0,0,806,382,0
4248,0,3126,2624,0,0,803,382,0
4249,0,3129,2654,0,0,802,392,4
4250,0,3133,2675,0,0,802,393,0
4251,0,3133,2710,0,0,798,402,1
4252,0,3152,2737,0,0,798,410,1
4253,0,3138,2755,0,0,795,409,0
4254,0,3130,2771,0,0,795,411,0
4255,0,3088,2779,0,0,789,405,0
4256,0,3091,2781,0,0,787,405,4
4257,0,3101,2791,0,0,788,408,3
4258,0,3107,2820,0,0,785,406,2
4259,0,3120,2832,0,0,786,412,9
4260,0,3117,2871,0,0,784,409,9
4261,0,3126,2884,0,0,784,411,9
4262,0,3137,2858,0,0,784,403,10
4263,0,3141,2886,0,0,784,407,6
4264,0,3137,2929,0,0,783,409,5
4265,0,3141,2911,0,0,783,411,4
4266,0,3138,2913,0,0,783,412,7
4267,0,3134,2865,0,0,785,407,8
4268,0,3149,2794,0,0,787,411,5
4269,0,3171,2823,0,0,787,398,0
4270,0,3178,2831,0,0,787,403,3
4271,0,3157,2822,0,0,784,402,0
4272,0,3190,2833,0,0,786,391,0
4273,0,3197,2850,0,0,783,404,0
4274,0,3198,2871,0,0,783,404,6
4275,0,3209,2909,0,0,784,406,4
4276,0,3211,2927,0,0,782,407,4
4277,0,3213,2970,0,0,782,409,4
4278,0,3215,2991,0,0,781,407,3
4279,0,3218,3007,0,0,779,406,3
4280,0,3216,3008,0,0,781,408,3
4281,0,3216,3008,0,0,780,410,3
4282,0,3216,2991,0,0,781,411,4
4283,0,3217,2963,0,0,778,411,4
4284,0,3213,2951,0,0,780,408,4
4285,0,3215,2922,0,0,781,412,4
4286,0,3217,2949,0,0,779,407,0
4287,0,3216,2957,0,0,777,401,9
4288,0,3597,3747,0,0,643,0,74
4289,0,3601,3753,0,0,648,0,69
4290,0,3591,3735,0,0,650,0,76
4291,0,3599,3744,0,0,651,0,79
4292,0,3601,3755,0,0,641,0,72
4293,0,3632,3759,0,0,643,0,73
4294,0,3610,3750,0,0,648,0,77
4295,0,3600,3743,0,0,650,0,70
4296,0,3600,3746,0,0,652,0,74
4297,0,3600,3746,0,0,653,0,73
4298,0,3591,3743,0,0,662,0,70
4299,0,3591,3743,0,0,665,0,69
4300,0,3583,3735,0,0,673,0,71
4301,0,3594,3731,0,0,674,0,71
4302,0,3589,3728,0,0,677,0,71
4303,0,3591,3729,0,0,677,0,70
4304,0,3591,3731,0,0,676,0,69
4305,0,3574,3719,0,0,678,0,73
4306,0,3593,3729,0,0,679,0,74
4307,0,3598,3736,0,0,680,0,72
4308,0,3596,3728,0,0,680,0,74
4309,0,3594,3729,0,0,679,0,72
4310,0,3583,3728,0,0,679,0,74
4311,0,3599,3733,0,0,680,0,69
4312,0,3570,3730,0,0,676,0,66
4313,0,3596,3734,0,0,678,0,66
4314,0,3583,3739,0,0,675,0,70
4315,0,3593,3738,0,0,675,0,70
4316,0,3591,3741,0,0,677,0,68
4317,0,3583,3741,0,0,677,0,68
4318,0,3591,3742,0,0,675,0,77
4319,0,3594,3737,0,0,677,0,73
4320,0,3591,3733,0,0,677,0,80
4321,0,3594,3731,0,0,681,0,81
4322,0,3589,3729,0,0,684,0,80
4323,0,3595,3727,0,0,690,0,77
4324,0,3597,3721,0,0,694,0,75
4325,0,3594,3716,0,0,690,0,78
4326,0,3595,3717,0,0,691,0,77
4327,0,3599,3715,0,0,690,0,77
4328,0,3599,3707,0,0,697,0,82
4329,0,3597,3701,0,0,698,0,82
4330,0,3600,3701,0,0,699,0,78
4331,0,3600,3702,0,0,699,0,72
4332,0,3598,3696,0,0,702,0,83
4333,0,3600,3696,0,0,702,0,78
4334,0,3600,3696,0,0,706,0,71
4335,0,3600,3696,0,0,705,0,69
4336,0,3594,3696,0,0,708,0,78
4337,0,3597,3696,0,0,708,0,79
4338,0,3600,3697,0,0,709,0,77
4339,0,3600,3696,0,0,709,1,78
4340,0,3601,3696,0,0,709,1,80
4341,0,3600,3694,0,0,709,0,80
4342,0,3599,3695,0,0,709,1,80
4343,0,3600,3695,0,0,710,1,84
4344,0,3600,3690,0,0,711,1,70
4345,0,3601,3677,0,0,712,0,77
4346,0,3603,3651,0,0,716,12,74
4347,0,3609,3619,0,0,718,19,74
4348,0,3609,3591,0,0,718,25,90
4349,0,3607,3575,0,0,719,23,94
4350,0,3546,3569,0,0,720,25,95
4351,0,3611,3570,0,0,720,24,97
4352,2624,0,0,0,517,86,403,110
4353,2601,0,0,0,535,87,415,65
4354,2586,0,0,0,541,87,496,71
4355,2512,0,0,0,523,86,539,71
4356,2259,0,0,0,501,86,588,65
4357,2027,0,0,0,478,87,605,69
4358,2078,0,0,0,486,86,611,83
4359,2240,0,0,0,492,87,592,76
4360,2320,0,0,0,504,87,529,92
4361,2377,0,0,0,510,86,506,76
4362,2377,0,0,0,516,85,536,64
4363,2277,0,0,0,502,85,568,62
4364,2096,0,0,0,493,84,586,66
4365,2083,0,0,0,493,85,598,58
4366,1917,0,0,0,481,84,609,53
4367,2302,0,0,0,486,85,530,75
4368,2291,0,0,0,488,86,525,103
4369,2259,0,0,0,481,86,541,137
4370,2289,0,0,0,485,86,555,154
4371,1809,0,0,0,493,88,606,80
4372,1840,0,0,0,500,86,608,80
4373,1622,0,0,0,488,87,623,72
4374,1663,0,0,0,485,86,580,58
4375,2064,0,0,0,491,86,534,82
4376,2225,0,0,0,488,88,523,75
4377,2261,0,0,0,492,87,523,95
4378,2291,0,0,0,489,86,528,115
4379,2288,0,0,0,494,86,523,116
4380,2286,0,0,0,495,84,533,123
4381,2286,0,0,0,497,82,538,126
4382,2262,0,0,0,496,81,539,130
4383,2268,0,0,0,498,82,536,136
4384,2282,0,0,0,496,82,546,82
4385,2272,0,0,0,502,84,545,82
4386,2273,0,0,0,495,80,560,95
4387,2262,0,0,0,491,80,574,132
4388,2283,0,0,0,498,80,566,133
4389,2284,0,0,0,501,81,565,139
4390,2288,0,0,0,503,80,563,147
4391,2287,0,0,0,503,82,566,144
4392,2288,0,0,0,505,82,564,144
4393,2279,0,0,0,505,83,563,142
4394,2272,0,0,0,508,81,574,131
4395,2289,0,0,0,499,81,564,92
4396,2289,0,0,0,499,83,548,136
4397,2289,0,0,0,502,81,558,143
4398,2282,0,0,0,501,81,564,153
4399,2295,0,0,0,504,81,564,150
4400,2289,0,0,0,502,81,573,155
4401,2257,0,0,0,503,82,577,157
4402,2238,0,0,0,501,81,576,164
4403,2240,0,0,0,503,81,578,162
4404,2239,0,0,0,500,81,574,155
4405,2281,0,0,0,504,82,561,142
4406,2281,0,0,0,505,82,566,130
4407,2284,0,0,0,506,82,573,141
4408,2297,0,0,0,506,82,564,144
4409,2292,0,0,0,507,81,569,146
4410,2297,0,0,0,508,82,548,149
4411,2292,0,0,0,508,85,562,143
4412,2187,0,0,0,493,84,563,146
4413,2251,0,0,0,499,82,563,117
4414,2155,0,0,0,496,83,566,98
4415,2089,0,0,0,496,85,591,139
4416,2955,0,0,3152,883,84,249,111
4417,2906,0,0,2914,876,83,275,0
4418,2832,0,0,2833,879,83,266,0
4419,2631,0,0,2769,894,83,265,0
4420,2935,0,0,2930,876,84,228,0
4421,3441,0,0,2926,765,81,0,0
4422,3438,0,0,2813,855,86,0,0
4423,3241,0,0,2845,890,86,0,0
4424,3167,0,0,2884,902,89,0,0
4425,3111,0,0,2928,914,90,8,0
4426,2995,0,0,3006,918,90,264,0
4427,3007,0,0,3171,871,90,339,0
4428,3068,0,0,3230,707,90,389,0
4429,3126,0,0,3248,692,93,384,0
4430,2631,0,0,2413,488,93,518,471
4431,2097,0,0,1431,346,90,597,606
4432,580,2233,0,446,264,168,646,635
4433,174,3184,0,0,235,143,505,634
4434,165,3322,0,294,415,91,342,632
4435,1245,2736,0,2461,586,92,307,546
4436,2485,337,0,2846,689,86,318,524
4437,2747,0,0,3127,695,85,284,464
4438,2845,0,0,3282,731,82,284,323
4439,2949,0,0,3200,820,87,250,115
4440,2957,0,0,3111,862,86,226,0
4441,2915,0,0,3086,867,85,209,0
4442,2890,0,0,3054,841,89,280,0
4443,3019,0,663,780,860,83,237,0
4444,3030,0,0,3341,796,83,210,10
4445,3281,0,0,3669,587,84,0,52
4446,3407,0,0,3636,610,76,0,63
4447,3590,0,0,3696,706,77,0,87
4448,3615,0,0,3657,757,80,0,87
4449,3615,0,0,3675,766,81,0,87
4450,3609,0,0,3675,761,83,0,92
4451,3534,0,0,3661,776,86,0,89
4452,3143,0,0,3602,840,85,0,16
4453,2931,0,335,3081,876,84,11,0
4454,2911,0,0,3381,873,84,5,0
4455,3201,0,0,3844,750,83,1,19
4456,3248,0,0,3962,483,78,0,104
4457,3341,0,0,3978,417,72,0,144
4458,3472,0,0,3982,513,73,0,134
4459,3454,0,0,3981,600,77,0,88
4460,3391,0,0,3963,823,78,0,58
4461,3117,0,0,3701,834,80,307,0
4462,2922,0,0,2430,806,81,442,1
4463,2987,0,0,0,803,81,408,0
4464,2738,0,0,0,808,82,399,358
4465,2602,0,0,631,837,82,350,248
4466,3201,0,379,1023,898,83,0,438
4467,3461,414,608,791,790,77,0,472
4468,3266,0,0,1498,899,82,0,192
4469,2955,0,0,2569,890,87,0,40
4470,2495,0,0,2657,842,84,181,0
4471,963,0,0,2339,584,90,397,4
4472,134,0,0,1744,485,73,479,9
4473,2605,0,0,1808,658,77,307,443
4474,3626,0,0,1826,465,74,0,533
4475,3839,0,0,1208,220,67,0,485
4476,3984,0,0,1144,231,65,0,435
4477,3961,0,0,1610,290,72,0,426
4478,3718,0,698,1511,428,77,0,486
4479,3419,400,877,592,350,81,0,539
4480,2878,0,0,2082,621,69,428,482
4481,2885,0,0,2496,543,66,386,531
4482,2921,3034,0,2700,558,66,415,536
4483,2907,3258,0,2880,569,76,395,541
4484,2950,2995,0,2913,587,230,397,545
4485,2928,3025,0,3001,518,211,430,531
4486,2957,3039,0,3045,539,223,422,539
4487,2989,3077,0,3071,546,215,408,542
4488,3025,3047,0,3088,558,203,402,548
4489,3009,2962,0,2384,587,157,420,541
4490,3001,3043,0,0,564,177,409,558
4491,3024,3043,0,630,627,150,356,568
4492,3056,3027,0,2443,592,152,366,531
4493,3078,3024,0,3013,579,192,376,497
4494,3052,3026,0,3107,523,198,361,531
4495,3056,3029,0,3167,520,195,369,536
4496,3070,3015,0,3084,575,183,400,564
4497,3077,3018,0,3065,576,183,408,565
4498,3078,3020,0,3081,579,171,409,566
4499,3082,3017,0,3085,580,126,410,567
4500,3088,3001,0,3021,586,99,407,566
4501,3070,2965,0,2640,669,77,428,562
4502,2501,227,0,2004,664,75,488,564
4503,2522,0,0,1776,750,80,460,574
4504,2759,0,0,1849,804,75,385,587
4505,2961,0,0,1982,834,76,341,584
4506,3034,0,0,2096,828,78,374,587
4507,3018,0,0,1957,818,81,403,590
4508,3016,0,0,1796,819,77,394,586
4509,3041,0,0,1821,828,80,336,591
4510,3038,0,0,2250,824,80,335,589
4511,2977,0,0,2042,833,83,322,590
4512,3043,0,0,2214,845,80,292,583
4513,3034,0,0,2576,804,84,302,576
4514,2818,0,0,2417,830,84,269,587
4515,2334,0,0,2921,714,83,281,579
4516,2113,457,0,3174,485,83,223,569
4517,2970,0,0,3251,667,87,230,565
4518,3082,0,0,3373,694,83,240,558
4519,3089,179,0,3417,699,85,232,564
4520,3031,0,0,3362,685,88,239,572
4521,3042,0,0,3370,686,85,240,572
4522,3101,0,0,3373,689,87,239,575
4523,3130,0,0,3393,694,86,241,575
4524,3111,0,0,3375,696,83,246,574
4525,3110,0,0,3377,699,85,243,573
4526,3133,0,0,3393,700,86,247,573
4527,3134,0,0,3411,703,86,240,571
4528,3138,0,0,3422,702,86,242,571
4529,3153,0,0,3421,703,85,245,572
4530,3145,0,0,3415,705,85,241,571
4531,3156,0,0,3427,711,87,240,574
4532,3155,0,0,3433,710,89,239,573
4533,3149,0,0,3428,710,89,244,569
4534,3134,0,0,3418,712,88,242,557
4535,3139,0,0,3415,712,90,246,563
4536,3149,0,0,3415,712,89,240,562
4537,3156,0,0,3424,713,91,236,563
4538,3154,0,0,3427,713,89,243,563
4539,3153,0,0,3433,712,87,245,565
4540,3162,0,0,3444,712,86,239,562
4541,3162,0,0,3441,713,87,241,563
4542,3167,0,0,3441,711,87,243,565
4543,3170,0,0,3440,711,88,243,565
4544,0,0,0,0,0,83,779,804
4545,0,0,0,0,0,81,781,804
4546,0,0,0,0,0,78,782,804
4547,0,0,0,0,0,77,782,804
4548,0,0,0,0,0,80,783,805
4549,0,0,0,0,0,79,783,805
4550,0,0,0,0,0,79,784,805
4551,0,0,0,0,0,80,788,804
4552,0,0,0,0,0,80,789,804
4553,0,0,0,0,0,82,790,804
4554,0,0,0,0,0,83,788,812
4555,0,0,0,0,0,83,762,838
4556,0,0,0,0,0,79,808,827
4557,0,843,809,0,0,70,787,759
4558,0,846,655,0,0,72,745,803
4559,0,911,402,0,0,77,733,770
4560,0,861,813,0,0,78,769,761
4561,0,912,1152,0,0,76,767,756
4562,0,928,922,0,0,76,755,765
4563,0,880,928,0,0,77,758,762
4564,0,938,930,0,0,74,761,762
4565,0,934,926,0,0,77,773,763
4566,0,905,926,0,0,77,777,764
4567,0,917,925,0,0,71,780,764
4568,0,903,925,0,0,75,781,763
4569,0,927,904,0,0,73,787,761
4570,0,880,678,0,0,76,799,761
4571,0,845,685,0,0,81,804,762
4572,0,771,830,0,0,85,806,763
4573,0,361,623,0,0,84,811,751
4574,0,318,400,0,0,82,816,761
4575,0,253,531,0,0,84,805,778
4576,0,304,1457,0,0,84,808,747
4577,0,791,2121,0,0,86,815,676
4578,0,511,2274,0,0,87,821,644
4579,0,321,2352,0,0,85,824,668
4580,0,303,1805,0,0,81,837,669
4581,0,305,1248,0,0,83,837,724
4582,0,305,999,0,0,83,828,751
4583,0,309,1853,0,0,83,809,768
4584,0,338,2234,0,0,80,806,762
4585,0,304,1967,0,0,84,806,772
4586,0,314,2184,0,0,79,802,776
4587,0,317,2224,0,0,84,802,777
4588,0,304,2192,0,0,85,803,779
4589,0,305,2247,0,0,85,803,780
4590,0,319,2201,0,0,86,804,760
4591,0,318,1901,0,0,82,742,696
4592,0,319,2088,0,0,85,749,717
4593,0,317,2214,0,0,84,767,746
4594,0,0,2750,0,0,78,771,773
4595,0,0,1051,0,0,78,783,784
4596,0,0,0,0,0,79,808,761
4597,0,0,0,0,0,83,807,763
4598,0,284,0,0,0,78,810,763
4599,0,304,0,0,0,83,813,767
4600,0,303,0,0,0,85,815,768
4601,0,302,0,0,0,83,813,775
4602,0,303,0,0,0,82,814,774
4603,0,304,0,0,0,83,815,773
4604,0,304,0,0,0,84,815,773
4605,0,311,0,0,0,86,815,774
4606,0,306,0,0,0,85,815,774
4607,0,0,0,0,0,87,815,776
4608,0,3654,3380,0,0,883,314,578
4609,0,3649,3227,0,0,883,325,586
4610,0,3656,3321,0,0,879,310,598
4611,0,3660,3315,0,0,876,345,591
4612,0,3642,3248,0,0,861,367,598
4613,0,3645,3257,0,0,874,344,601
4614,0,3648,3312,0,0,879,336,601
4615,0,3648,3302,0,0,874,339,605
4616,0,3643,3301,0,0,873,352,608
4617,0,3653,3301,0,0,879,340,607
4618,0,3645,3300,0,0,878,354,610
4619,0,3646,3301,0,0,878,359,611
4620,0,3647,3309,0,0,879,359,610
4621,0,3638,3297,0,0,878,358,611
4622,0,3647,3312,0,0,879,363,612
4623,0,3643,3313,0,0,880,366,612
4624,0,3632,3310,0,0,879,367,611
4625,0,3642,3325,0,0,880,368,613
4626,0,3641,3328,0,0,881,372,614
4627,0,3638,3345,0,0,881,377,617
4628,0,3634,3403,0,0,878,366,618
4629,0,3598,3362,0,0,884,432,558
4630,0,3552,2944,0,0,847,544,557
4631,0,3555,2847,0,0,792,504,585
4632,0,3579,2741,0,0,840,387,607
4633,0,3632,3015,0,0,874,329,603
4634,0,3632,3168,0,0,870,336,603
4635,0,3627,3121,0,0,866,356,606
4636,0,3623,3056,0,0,866,366,605
4637,0,3628,3087,0,0,868,357,605
4638,0,3633,3138,0,0,871,355,602
4639,0,3632,3168,0,0,871,355,608
4640,0,3632,3205,0,0,870,359,611
4641,0,3632,3199,0,0,871,371,612
4642,0,3630,3184,0,0,870,384,607
4643,0,3627,3152,0,0,870,386,608
4644,0,3615,3190,0,0,870,389,610
4645,0,3623,3174,0,0,872,386,609
4646,0,3617,3171,0,0,871,381,611
4647,0,3632,3175,0,0,872,399,601
4648,0,3613,2991,0,0,871,407,596
4649,0,3619,2695,0,0,866,414,607
4650,0,3619,2626,0,0,867,426,610
4651,0,3623,2629,0,0,869,429,611
4652,0,3618,2624,0,0,868,427,614
4653,0,3607,2597,0,0,868,422,615
4654,0,3614,2610,0,0,869,430,617
4655,0,3613,2619,0,0,870,425,618
4656,0,3615,2857,0,0,873,407,620
4657,0,3629,2909,0,0,878,408,621
4658,0,3630,3172,0,0,876,400,613
4659,0,3632,2941,0,0,877,418,617
4660,0,3621,2761,0,0,873,420,620
4661,0,3621,2493,0,0,875,427,624
4662,0,3612,2576,0,0,867,447,623
4663,0,3610,2578,0,0,871,460,626
4664,0,3600,2415,0,0,870,492,635
4665,0,3542,1313,0,0,809,563,671
4666,0,3477,502,0,0,745,607,690
4667,0,3495,861,0,0,769,527,681
4668,0,3562,849,0,0,796,357,679
4669,0,3573,0,0,0,795,345,704
4670,0,3520,0,0,0,776,493,706
4671,0,3485,0,0,0,736,557,684
4672,2893,0,0,3011,569,74,381,423
4673,2894,0,0,3173,567,75,421,417
4674,2695,0,0,3030,535,74,451,438
4675,2559,0,0,2884,518,71,531,441
4676,2427,0,0,2591,522,76,568,409
4677,2547,0,0,2186,586,72,590,310
4678,2448,0,0,2447,576,73,520,85
4679,2406,0,0,2516,545,77,578,333
4680,2624,0,0,2261,524,77,364,507
4681,2946,0,0,1856,623,79,307,552
4682,3061,0,0,1584,665,81,281,561
4683,3173,0,0,1503,694,81,271,580
4684,3217,0,0,2553,711,81,195,585
4685,3203,0,0,2624,732,80,217,588
4686,3216,0,0,2711,745,80,219,586
4687,3202,0,0,2486,745,79,225,588
4688,3204,0,0,2496,750,80,248,579
4689,3201,0,0,2409,744,80,255,584
4690,3202,0,0,2409,744,80,264,583
4691,3196,0,0,2443,741,78,278,587
4692,3202,0,0,2486,742,76,278,583
4693,3200,0,0,2537,741,77,283,582
4694,3186,0,0,2558,732,77,288,581
4695,3187,0,0,2559,732,78,289,578
4696,3188,0,0,2550,732,75,297,577
4697,3173,0,0,2570,730,78,299,572
4698,3171,0,0,2608,733,75,295,573
4699,3167,0,0,2710,732,79,293,573
4700,3157,0,0,2750,734,80,294,575
4701,3146,0,0,2861,736,77,292,571
4702,3146,0,0,2905,734,78,293,573
4703,3138,0,0,2928,735,79,294,572
4704,3134,0,0,2935,734,79,292,573
4705,3122,0,0,2940,734,80,297,575
4706,3123,0,0,2949,729,80,292,575
4707,3101,0,0,2995,723,83,278,563
4708,3111,0,0,3089,728,85,290,569
4709,3109,0,0,3110,724,85,300,570
4710,3103,0,0,3113,729,84,297,569
4711,3120,0,0,3136,732,82,301,568
4712,3118,0,0,3137,729,84,303,568
4713,3120,0,0,3135,728,86,302,567
4714,3113,0,0,3115,729,85,307,566
4715,3115,0,0,3071,728,84,299,568
4716,3114,0,0,3067,730,85,303,570
4717,3120,0,0,3082,731,85,305,569
4718,3119,0,0,3103,732,85,304,566
4719,2907,0,0,3329,669,84,321,502
4720,2720,0,0,3431,611,84,382,412
4721,2897,0,0,3451,631,83,315,503
4722,3019,0,0,3280,667,85,287,512
4723,3113,0,0,3285,728,85,251,516
4724,3088,0,0,3277,697,85,282,530
4725,3088,0,0,3248,704,82,297,548
4726,3087,0,0,3201,687,83,291,549
4727,3088,0,0,3088,693,86,301,552
4728,3094,0,0,3085,699,86,301,559
4729,3067,0,0,3054,668,85,300,556
4730,3054,0,0,2896,665,86,318,559
4731,3038,0,0,2867,637,82,348,564
4732,3056,0,0,2788,650,83,340,566
4733,3067,0,0,2753,675,84,332,561
4734,3030,0,0,2705,635,85,344,568
4735,3045,0,0,2697,647,83,322,568
4736,0,3517,2915,0,0,809,398,511
4737,0,3555,3082,0,0,838,320,498
4738,0,3544,3181,0,0,835,352,507
4739,0,3543,3095,0,0,835,373,520
4740,0,3546,3120,0,0,837,376,522
4741,0,3543,3166,0,0,838,366,525
4742,0,3546,3141,0,0,838,372,525
4743,0,3548,3122,0,0,839,379,525
4744,0,3568,3077,0,0,833,341,527
4745,0,3487,2924,0,0,780,355,533
4746,0,3441,2747,0,0,761,444,536
4747,0,3503,2744,0,0,789,447,533
4748,0,3536,2849,0,0,808,422,527
4749,0,3535,2831,0,0,809,433,532
4750,0,3523,2791,0,0,809,448,535
4751,0,3526,2806,0,0,811,451,537
4752,0,3538,2833,0,0,804,450,534
4753,0,3469,2870,0,0,793,469,528
4754,0,3346,2725,0,0,795,563,534
4755,0,3244,2441,0,0,780,621,553
4756,0,3354,2112,0,0,810,689,560
4757,0,3446,1797,0,0,772,681,573
4758,0,3616,1879,0,0,768,695,560
4759,0,3627,2043,0,0,622,750,567
4760,0,3610,2034,0,0,647,670,597
4761,0,3590,1745,0,0,570,257,679
4762,0,3518,1460,0,0,531,45,690
4763,0,3541,1373,0,0,690,501,624
4764,0,3542,1998,0,0,715,489,576
4765,0,3568,2640,0,0,732,469,513
4766,0,3593,2973,0,0,742,448,508
4767,0,3594,2877,0,0,742,468,532
4768,0,3573,2914,0,0,741,466,534
4769,0,3591,2989,0,0,748,464,533
4770,0,3594,2940,0,0,756,470,542
4771,0,3575,2849,0,0,755,475,548
4772,0,3591,2689,0,0,763,493,557
4773,0,3591,2667,0,0,769,498,558
4774,0,3597,2659,0,0,769,502,563
4775,0,3574,2638,0,0,766,509,563
4776,0,3598,2581,0,0,768,514,567
4777,0,3595,2582,0,0,769,516,570
4778,0,3594,2615,0,0,768,517,572
4779,0,3583,2634,0,0,769,519,571
4780,0,3593,2645,0,0,770,520,570
4781,0,3593,2645,0,0,770,522,572
4782,0,3594,2645,0,0,771,524,572
4783,0,3594,2624,0,0,770,524,572
4784,0,3536,2437,0,0,766,533,568
4785,0,3177,2314,0,0,764,549,568
4786,0,3022,2309,0,0,815,537,564
4787,0,3033,2321,0,0,848,472,553
4788,0,3071,2544,0,0,842,442,559
4789,0,3223,2672,0,0,844,393,570
4790,0,3255,2864,0,0,848,415,556
4791,0,3279,3025,0,0,852,406,544
4792,0,3278,2951,0,0,853,418,561
4793,0,3279,3008,0,0,854,419,558
4794,0,3280,3027,0,0,855,424,556
4795,0,3270,3018,0,0,853,435,558
4796,0,3273,3025,0,0,853,442,558
4797,0,3275,3042,0,0,854,443,557
